time,AmbientTemperature,Ignition
2023-05-26 22:10:42.636000+00:00,37.2,1.0
2023-05-26 22:10:46.956000+00:00,36.0,1.0
2023-05-26 22:11:09.998000+00:00,37.2,1.0
2023-05-26 22:11:15.758000+00:00,36.0,1.0
2023-05-26 22:11:20.078000+00:00,37.2,1.0
2023-05-27 01:27:38.548000+00:00,37.2,1.0
2023-05-27 01:27:38.548000+00:00,37.2,1.0
2023-05-27 01:27:42.868000+00:00,32.0,1.0
2023-05-27 01:29:35.174000+00:00,33.2,1.0
2023-05-27 01:34:40.319000+00:00,32.0,1.0
2023-05-27 06:06:47.533000+00:00,32.0,1.0
2023-05-27 06:06:47.533000+00:00,32.0,1.0
2023-05-27 06:06:53.293000+00:00,0.0,1.0
2023-05-27 06:07:00.494000+00:00,36.0,1.0
2023-05-27 06:08:10.345000+00:00,37.2,1.0
2023-05-27 06:29:13.307000+00:00,38.0,1.0
2023-05-27 06:38:20.540000+00:00,39.2,1.0
2023-05-27 06:38:36.381000+00:00,38.0,1.0
2023-05-27 06:39:00.863000+00:00,39.2,1.0
2023-05-27 06:43:05.678000+00:00,40.0,1.0
2023-05-27 06:44:19.122000+00:00,39.2,1.0
2023-05-27 06:44:56.564000+00:00,38.0,1.0
2023-05-27 06:47:32.094000+00:00,39.2,1.0
2023-05-27 06:52:50.353000+00:00,38.0,1.0
2023-05-27 06:54:18.199000+00:00,39.2,1.0
2023-05-27 06:55:46.044000+00:00,38.0,1.0
2023-05-27 06:59:20.617000+00:00,37.2,1.0
2023-05-27 06:59:35.018000+00:00,38.0,1.0
2023-05-27 07:03:08.150000+00:00,37.2,1.0
2023-05-27 07:03:12.471000+00:00,38.0,1.0
2023-05-27 07:03:39.832000+00:00,37.2,1.0
2023-05-27 07:03:47.033000+00:00,38.0,1.0
2023-05-27 07:03:52.793000+00:00,37.2,1.0
2023-05-27 07:04:59.037000+00:00,38.0,1.0
2023-05-27 07:06:38.403000+00:00,37.2,1.0
2023-05-27 07:07:36.006000+00:00,38.0,1.0
2023-05-27 07:07:59.048000+00:00,37.2,1.0
2023-05-27 07:10:44.657000+00:00,38.0,1.0
2023-05-27 07:10:50.418000+00:00,37.2,1.0
2023-05-27 07:12:57.145000+00:00,38.0,1.0
2023-05-27 07:15:05.313000+00:00,37.2,1.0
2023-05-27 07:18:38.445000+00:00,38.0,1.0
2023-05-27 07:22:20.218000+00:00,39.2,1.0
2023-05-27 07:47:51.027000+00:00,38.0,1.0
2023-05-27 07:49:36.154000+00:00,39.2,1.0
2023-05-27 08:10:46.307000+00:00,40.0,1.0
2023-05-27 08:11:59.751000+00:00,39.2,1.0
2023-05-27 08:18:21.373000+00:00,38.0,1.0
2023-05-27 08:18:32.894000+00:00,39.2,1.0
2023-05-27 09:17:13.897000+00:00,40.0,1.0
2023-05-27 09:17:36.939000+00:00,39.2,1.0
2023-05-27 09:30:40.344000+00:00,40.0,1.0
2023-05-27 09:30:56.185000+00:00,39.2,1.0
2023-05-27 09:31:03.385000+00:00,40.0,1.0
2023-05-27 09:31:12.026000+00:00,39.2,1.0
2023-05-27 09:31:32.187000+00:00,40.0,1.0
2023-05-27 09:32:03.869000+00:00,39.2,1.0
2023-05-27 09:32:26.910000+00:00,40.0,1.0
2023-05-27 09:33:23.073000+00:00,39.2,1.0
2023-05-27 09:33:27.393000+00:00,40.0,1.0
2023-05-27 09:33:54.755000+00:00,39.2,1.0
2023-05-27 09:34:19.236000+00:00,40.0,1.0
2023-05-27 09:34:22.117000+00:00,39.2,1.0
2023-05-27 09:37:14.926000+00:00,40.0,1.0
2023-05-27 09:39:24.534000+00:00,39.2,1.0
2023-05-27 09:39:28.854000+00:00,40.0,1.0
2023-05-27 09:43:00.546000+00:00,39.2,1.0
2023-05-27 09:44:24.071000+00:00,40.0,1.0
2023-05-27 09:46:22.158000+00:00,39.2,1.0
2023-05-27 09:46:30.799000+00:00,40.0,1.0
2023-05-27 09:46:43.759000+00:00,39.2,1.0
2023-05-27 09:47:22.641000+00:00,40.0,1.0
2023-05-27 09:55:14.994000+00:00,39.2,1.0
2023-05-27 09:56:26.993000+00:00,40.0,1.0
2023-05-27 10:10:22.241000+00:00,39.2,1.0
2023-05-27 10:11:32.805000+00:00,40.0,1.0
2023-05-27 10:29:11.266000+00:00,39.2,1.0
2023-05-27 10:30:34.790000+00:00,40.0,1.0
2023-05-27 10:42:17.552000+00:00,39.2,1.0
2023-05-27 10:42:56.433000+00:00,40.0,1.0
2023-05-27 11:01:54.098000+00:00,39.2,1.0
2023-05-27 11:08:57.483000+00:00,40.0,1.0
2023-05-27 11:13:58.460000+00:00,39.2,1.0
2023-05-27 11:14:14.301000+00:00,40.0,1.0
2023-05-27 11:15:42.146000+00:00,39.2,1.0
2023-05-27 11:18:42.156000+00:00,40.0,1.0
2023-05-27 11:18:53.677000+00:00,39.2,1.0
2023-05-27 11:18:57.997000+00:00,40.0,1.0
2023-05-27 11:19:41.199000+00:00,39.2,1.0
2023-05-27 11:23:31.613000+00:00,40.0,1.0
2023-05-27 11:24:19.135000+00:00,39.2,1.0
2023-05-27 11:24:55.137000+00:00,40.0,1.0
2023-05-27 11:25:22.499000+00:00,39.2,1.0
2023-05-27 11:28:25.389000+00:00,40.0,1.0
2023-05-27 11:30:16.276000+00:00,39.2,1.0
2023-05-27 11:32:08.602000+00:00,40.0,1.0
2023-05-27 11:32:47.484000+00:00,39.2,1.0
2023-05-27 11:33:55.168000+00:00,40.0,1.0
2023-05-27 11:35:07.172000+00:00,39.2,1.0
2023-05-27 11:35:27.334000+00:00,40.0,1.0
2023-05-27 11:36:50.858000+00:00,39.2,1.0
2023-05-27 11:38:05.743000+00:00,40.0,1.0
2023-05-27 11:39:27.827000+00:00,39.2,1.0
2023-05-27 11:39:33.588000+00:00,40.0,1.0
2023-05-27 11:44:11.527000+00:00,39.2,1.0
2023-05-27 11:50:08.664000+00:00,40.0,1.0
2023-05-27 11:50:24.505000+00:00,39.2,1.0
2023-05-27 12:15:02.029000+00:00,40.0,1.0
2023-05-27 12:16:14.033000+00:00,39.2,1.0
2023-05-27 12:18:43.801000+00:00,40.0,1.0
2023-05-27 12:18:51.002000+00:00,39.2,1.0
2023-05-27 12:18:59.644000+00:00,40.0,1.0
2023-05-27 12:19:55.806000+00:00,39.2,1.0
2023-05-27 12:27:17.911000+00:00,40.0,1.0
2023-05-27 12:28:28.475000+00:00,39.2,1.0
2023-05-27 12:28:39.995000+00:00,40.0,1.0
2023-05-27 12:29:03.037000+00:00,39.2,1.0
2023-05-27 13:02:44.912000+00:00,38.0,1.0
2023-05-27 13:03:39.635000+00:00,39.2,1.0
2023-05-27 13:04:08.437000+00:00,38.0,1.0
2023-05-27 13:05:14.680000+00:00,39.2,1.0
2023-05-27 13:15:55.517000+00:00,38.0,1.0
2023-05-27 13:29:16.203000+00:00,37.2,1.0
2023-05-27 13:29:21.963000+00:00,38.0,1.0
2023-05-27 13:29:57.965000+00:00,37.2,1.0
2023-05-27 13:30:05.165000+00:00,38.0,1.0
2023-05-27 13:30:51.248000+00:00,37.2,1.0
2023-05-27 13:31:30.130000+00:00,38.0,1.0
2023-05-27 13:31:34.450000+00:00,37.2,1.0
2023-05-27 13:40:34.481000+00:00,36.0,1.0
2023-05-27 13:40:40.241000+00:00,37.2,1.0
2023-05-27 13:43:05.690000+00:00,36.0,1.0
2023-05-27 13:44:13.374000+00:00,37.2,1.0
2023-05-27 13:49:35.952000+00:00,38.0,1.0
2023-05-27 13:51:31.158000+00:00,37.2,1.0
2023-05-27 13:59:10.545000+00:00,36.0,1.0
2023-05-27 14:01:07.191000+00:00,37.2,1.0
2023-05-27 14:01:57.594000+00:00,36.0,1.0
2023-05-27 14:04:48.964000+00:00,37.2,1.0
2023-05-27 14:14:52.358000+00:00,38.0,1.0
2023-05-27 14:15:08.199000+00:00,37.2,1.0
2023-05-27 14:15:13.959000+00:00,38.0,1.0
2023-05-27 14:15:41.321000+00:00,37.2,1.0
2023-05-27 14:17:04.845000+00:00,38.0,1.0
2023-05-27 14:19:36.054000+00:00,37.2,1.0
2023-05-27 14:20:14.936000+00:00,36.0,1.0
2023-05-27 14:21:15.420000+00:00,37.2,1.0
2023-05-27 14:26:10.636000+00:00,36.0,1.0
2023-05-27 17:28:10.459000+00:00,36.0,1.0
2023-05-27 17:28:10.459000+00:00,36.0,1.0
2023-05-27 17:28:20.540000+00:00,34.0,1.0
2023-05-27 17:45:53.719000+00:00,34.0,1.0
2023-05-27 17:45:53.719000+00:00,34.0,1.0
2023-05-27 17:45:55.159000+00:00,0.0,1.0
2023-05-27 17:45:56.599000+00:00,33.2,1.0
2023-05-27 17:45:59.479000+00:00,34.0,1.0
2023-05-27 18:28:27.859000+00:00,34.0,1.0
2023-05-27 18:28:27.859000+00:00,34.0,1.0
2023-05-27 18:28:32.179000+00:00,33.2,1.0
2023-05-27 18:28:35.059000+00:00,34.0,1.0
2023-05-27 18:42:07.675000+00:00,33.2,1.0
2023-05-27 18:43:16.799000+00:00,32.0,1.0
2023-05-27 18:43:32.640000+00:00,31.2,1.0
2023-05-27 18:43:49.926000+00:00,30.0,1.0
2023-05-27 18:44:00.002000+00:00,29.2,1.0
2023-05-27 18:45:07.685000+00:00,28.0,1.0
2023-05-27 18:46:02.408000+00:00,27.2,1.0
2023-05-27 18:46:25.450000+00:00,26.0,1.0
2023-05-27 18:46:54.251000+00:00,25.2,1.0
2023-05-27 18:47:33.134000+00:00,24.0,1.0
2023-05-27 18:48:17.776000+00:00,25.2,1.0
2023-05-27 22:10:52.131000+00:00,25.2,1.0
2023-05-27 22:10:52.131000+00:00,25.2,1.0
2023-05-27 22:10:55.011000+00:00,32.0,1.0
2023-05-27 22:10:57.891000+00:00,33.2,1.0
2023-05-27 22:15:09.581000+00:00,34.0,1.0
2023-05-27 22:15:13.902000+00:00,33.2,1.0
